Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-02-01 00:00:00-05:00,40.01145108850295,40.49553523063142,39.76461139846882,39.906005859375,130672400,0.0,0.0
2019-02-04 00:00:00-05:00,40.11928848752099,41.137787814574985,40.088133220307284,41.03953170776367,125982000,0.0,0.0
2019-02-05 00:00:00-05:00,41.42536339665914,41.95737980869163,41.303144793735484,41.741695404052734,144406400,0.0,0.0
2019-02-06 00:00:00-05:00,41.85433308546276,42.07481146962072,41.42297155514783,41.756080627441406,112958400,0.0,0.0
2019-02-07 00:00:00-05:00,41.315126741844416,41.684185039231444,40.82145468132049,40.96524429321289,126966800,0.0,0.0
2019-02-08 00:00:00-05:00,40.671616713465426,41.073543000415455,40.5344303790024,41.01337432861328,95280000,0.1825,0.0
2019-02-11 00:00:00-05:00,41.16741094893615,41.205919784913185,40.734195725206334,40.77751541137695,83973600,0.0,0.0
2019-02-12 00:00:00-05:00,40.938767226771056,41.15537298404109,40.84249514500316,41.12889862060547,89134000,0.0,0.0
2019-02-13 00:00:00-05:00,41.249244947167085,41.511579541328246,40.895452773520105,40.95802688598633,89960800,0.0,0.0
2019-02-14 00:00:00-05:00,40.844904232534745,41.21794707303234,40.76548114224688,41.10723876953125,87342800,0.0,0.0
2019-02-15 00:00:00-05:00,41.21554184169163,41.32384472080935,40.85452979636295,41.01578140258789,98507200,0.0,0.0
2019-02-19 00:00:00-05:00,40.8449109328254,41.26127719651094,40.79196219728099,41.13853073120117,75891200,0.0,0.0
2019-02-20 00:00:00-05:00,41.201101047148946,41.71373931548308,41.15296684330449,41.40326690673828,104457600,0.0,0.0
2019-02-21 00:00:00-05:00,41.34791950109698,41.48510218805276,40.98690740476448,41.16981887817383,68998800,0.0,0.0
2019-02-22 00:00:00-05:00,41.29497502334131,41.63673273574374,41.24684080668278,41.629512786865234,75652800,0.0,0.0
2019-02-25 00:00:00-05:00,41.915909196221925,42.32746090183873,41.86536589027361,41.93275451660156,87493600,0.0,0.0
2019-02-26 00:00:00-05:00,41.807615704255426,42.19028770527146,41.67764927255586,41.95683288574219,68280800,0.0,0.0
2019-02-27 00:00:00-05:00,41.68726336622521,42.11806943198595,41.5717368745093,42.0867805480957,111341600,0.0,0.0
2019-02-28 00:00:00-05:00,41.95441750400887,42.09641470252701,41.617470704204464,41.67282485961914,112861600,0.0,0.0
2019-03-01 00:00:00-05:00,41.94478516224547,42.154170969786385,41.610247486190694,42.1108512878418,103544800,0.0,0.0
2019-03-04 00:00:00-05:00,42.28414969536442,42.77993911951627,41.87018880924811,42.32265853881836,109744800,0.0,0.0
2019-03-05 00:00:00-05:00,42.34431350916177,42.358753405692546,42.007366676355296,42.245635986328125,78949600,0.0,0.0
2019-03-06 00:00:00-05:00,42.038655588513286,42.236010634281065,41.86296405995771,42.00255584716797,83241600,0.0,0.0
2019-03-07 00:00:00-05:00,41.846114965665926,41.98330132726013,41.40086890971659,41.51639175415039,99185600,0.0,0.0
2019-03-08 00:00:00-05:00,40.991723645274746,41.65357918295048,40.794368594922446,41.61507034301758,95997600,0.0,0.0
2019-03-11 00:00:00-04:00,42.23600373754307,43.1096503870867,42.202309426987725,43.05670166015625,128044000,0.0,0.0
2019-03-12 00:00:00-04:00,43.321443831783725,43.964044807933334,43.16981760320311,43.54045867919922,129870400,0.0,0.0
2019-03-13 00:00:00-04:00,43.86297591028528,44.1156851479532,43.54287803222664,43.73301315307617,124130000,0.0,0.0
2019-03-14 00:00:00-04:00,44.26007624597198,44.308214124314226,43.93757302654422,44.21916198730469,94318000,0.0,0.0
2019-03-15 00:00:00-04:00,44.488722132151885,45.085594391650886,44.221573054035034,44.794376373291016,156171600,0.0,0.0
2019-03-18 00:00:00-04:00,44.71735748085458,45.34070403743831,44.71494838365113,45.25165557861328,104879200,0.0,0.0
2019-03-19 00:00:00-04:00,45.33108471272051,45.48511638571286,44.74624323693075,44.8930549621582,126585600,0.0,0.0
2019-03-20 00:00:00-04:00,44.82085428680649,45.60545626302313,44.45984218901011,45.28535842895508,124140800,0.0,0.0
2019-03-21 00:00:00-04:00,45.733012850022185,47.25166979635612,45.68246954127608,46.95323181152344,204136800,0.0,0.0
2019-03-22 00:00:00-04:00,47.01339650532469,47.578983537196066,45.9159204261573,45.98090362548828,169630800,0.0,0.0
2019-03-25 00:00:00-04:00,46.09160825942535,46.20472565678043,44.90989833025461,45.42494201660156,175381200,0.0,0.0
2019-03-26 00:00:00-04:00,46.12771968987966,46.42134315463299,44.423742158696456,44.955631256103516,199202000,0.0,0.0
2019-03-27 00:00:00-04:00,45.427354908120996,45.67043506132517,44.89787124102388,45.35996627807617,119393600,0.0,0.0
2019-03-28 00:00:00-04:00,45.475493477213135,45.62230522225242,45.13373577140478,45.42013931274414,83121600,0.0,0.0
2019-03-29 00:00:00-04:00,45.68729146777347,45.74746015953332,45.37681896174559,45.71617126464844,94256000,0.0,0.0
2019-04-01 00:00:00-04:00,46.12291027953044,46.13253565395103,45.338311893862326,46.026641845703125,111448000,0.0,0.0
2019-04-02 00:00:00-04:00,45.99052664688713,46.801602867342865,45.980901274932364,46.69570541381836,91062800,0.0,0.0
2019-04-03 00:00:00-04:00,46.51038594990899,47.29257872785055,46.48631701085669,47.015804290771484,93087200,0.0,0.0
2019-04-04 00:00:00-04:00,46.881020127857795,47.26128656965042,46.48390836781836,47.09762954711914,76457200,0.0,0.0
2019-04-05 00:00:00-04:00,47.280550069269914,47.436990847528044,47.1553981811444,47.41292190551758,74106400,0.0,0.0
2019-04-08 00:00:00-04:00,47.273326981802356,48.190297056470385,47.25407256395363,48.15901184082031,103526800,0.0,0.0
2019-04-09 00:00:00-04:00,48.21196533868645,48.82087213278895,47.949627082913366,48.014610290527344,143072800,0.0,0.0
2019-04-10 00:00:00-04:00,47.81725863044183,48.31305171128598,47.69692125276618,48.2841682434082,86781200,0.0,0.0
2019-04-11 00:00:00-04:00,48.33952066811597,48.375620408414015,47.75949369129462,47.88223648071289,83603200,0.0,0.0
2019-04-12 00:00:00-04:00,47.94239916534374,48.16863396932321,47.22278416778864,47.86297607421875,111042800,0.0,0.0
2019-04-15 00:00:00-04:00,47.7931860099468,48.09884393052025,47.65599965773498,47.949623107910156,70146400,0.0,0.0
2019-04-16 00:00:00-04:00,48.004992018329034,48.464678045453375,47.78838251837397,47.95444869995117,102785600,0.0,0.0
2019-04-17 00:00:00-04:00,48.02423105441567,48.94842475179713,47.80040533203736,48.88825607299805,115627200,0.0,0.0
2019-04-18 00:00:00-04:00,48.88584516554673,49.13373981922846,48.74144254521816,49.06394577026367,96783200,0.0,0.0
2019-04-22 00:00:00-04:00,48.8160581426805,49.32388199293026,48.69812619756099,49.22520446777344,77758000,0.0,0.0
2019-04-23 00:00:00-04:00,49.201133444879666,50.00017531373073,49.07357613137349,49.9351921081543,93292000,0.0,0.0
2019-04-24 00:00:00-04:00,49.90631139584087,50.175865914145554,49.83170281826761,49.858177185058594,70162400,0.0,0.0
2019-04-25 00:00:00-04:00,49.77875872271458,50.00258447628887,49.36720328650979,49.40571212768555,74172800,0.0,0.0
2019-04-26 00:00:00-04:00,49.31424438239162,49.33831332126622,48.64516901260778,49.16984176635742,74596400,0.0,0.0
2019-04-29 00:00:00-04:00,49.193906313542655,49.5717673484031,49.063943593771675,49.244449615478516,88818800,0.0,0.0
2019-04-30 00:00:00-04:00,48.8714007018427,48.95322921295266,47.920736435371914,48.29618835449219,186139600,0.0,0.0
2019-05-01 00:00:00-04:00,50.51281934559513,51.819681517781525,50.35637854957151,50.66685104370117,259309200,0.0,0.0
2019-05-02 00:00:00-04:00,50.50318621319605,51.17948164036415,50.091634467170834,50.337120056152344,127985200,0.0,0.0
2019-05-03 00:00:00-04:00,50.75588354866797,50.9845237621258,50.59703737714409,50.96286392211914,83569600,0.0,0.0
2019-05-06 00:00:00-04:00,49.167437497378444,50.26250822043069,48.97730608225386,50.175865173339844,129772400,0.0,0.0
2019-05-07 00:00:00-04:00,49.550119113739335,49.92075661593715,48.334710881736534,48.823280334472656,155054800,0.0,0.0
2019-05-08 00:00:00-04:00,48.592233863987,49.42015564793317,48.556134117991576,48.832908630371094,105358000,0.0,0.0
2019-05-09 00:00:00-04:00,48.23121367859415,48.53927703444683,47.33109255262659,48.308231353759766,139634400,0.0,0.0
2019-05-10 00:00:00-04:00,47.69698182861561,48.04247399304977,46.57353599515963,47.63899612426758,164834800,0.1925,0.0
2019-05-13 00:00:00-04:00,45.35102380422047,45.77865584844388,44.17684024721622,44.870235443115234,229722400,0.0,0.0
2019-05-14 00:00:00-04:00,45.0369476380204,45.83181514752156,44.795346078269056,45.58055114746094,146118800,0.0,0.0
2019-05-15 00:00:00-04:00,45.003114655425804,46.327089908451256,44.94271427744869,46.12656021118164,106178800,0.0,0.0
2019-05-16 00:00:00-04:00,45.88254649978397,46.501045813966996,45.6240310984788,45.92361831665039,132125600,0.0,0.0
2019-05-17 00:00:00-04:00,45.16257227191495,46.121730641757566,45.1215004541655,45.662689208984375,131516400,0.0,0.0
2019-05-20 00:00:00-04:00,44.33871953728024,44.53924927543307,43.555929151947815,44.23482894897461,154449200,0.0,0.0
2019-05-21 00:00:00-04:00,44.74944765897219,45.42109979722002,44.62381379751246,45.08285903930664,113459200,0.0,0.0
2019-05-22 00:00:00-04:00,44.61415098616001,44.867833395767065,44.10437147817644,44.15993881225586,118994400,0.0,0.0
2019-05-23 00:00:00-04:00,43.439963446446875,43.618746250598015,42.95917499030657,43.4061393737793,146118800,0.0,0.0
2019-05-24 00:00:00-04:00,43.53660218751483,44.00530982327895,43.15487126443424,43.23943328857422,94858800,0.0,0.0
2019-05-28 00:00:00-04:00,43.22734789797808,43.63082203489273,42.9833316651989,43.06064224243164,111792800,0.0,0.0
2019-05-29 00:00:00-04:00,42.62334273214092,43.33123715283742,42.52187052894611,42.855281829833984,113924800,0.0,0.0
2019-05-30 00:00:00-04:00,42.99300220837268,43.30225194868614,42.68375246805922,43.07756423950195,84873600,0.0,0.0
2019-05-31 00:00:00-04:00,42.57744665911118,43.002667811764844,42.27786305052082,42.29719161987305,108174400,0.0,0.0
2019-06-03 00:00:00-04:00,42.42523309255495,42.985746764124585,41.13749640572967,41.86954879760742,161584400,0.0,0.0
2019-06-04 00:00:00-04:00,42.386572838438674,43.447203403307604,42.16429987413993,43.40129852294922,123872000,0.0,0.0
2019-06-05 00:00:00-04:00,44.52233583212056,44.693874564306654,43.763707070102754,44.10194778442383,119093600,0.0,0.0
2019-06-06 00:00:00-04:00,44.23240830103265,44.80983580695818,44.007716962417334,44.74943542480469,90105200,0.0,0.0
2019-06-07 00:00:00-04:00,45.061110684114205,46.36817615513291,44.882327869045746,45.9405403137207,122737600,0.0,0.0
2019-06-10 00:00:00-04:00,46.34159181547814,47.201692726923355,46.2956869320223,46.527626037597656,104883600,0.0,0.0
2019-06-11 00:00:00-04:00,47.078475620060594,47.35390122461946,46.77405901077349,47.0663948059082,107731600,0.0,0.0
2019-06-12 00:00:00-04:00,46.85861358232424,47.34664967991258,46.72331732237022,46.91659927368164,73012800,0.0,0.0
2019-06-13 00:00:00-04:00,47.039814401846286,47.54476068523554,46.77405494632137,46.90693283081055,86698400,0.0,0.0
2019-06-14 00:00:00-04:00,46.27876637125395,46.771631791163955,45.97676450728929,46.5662727355957,75046000,0.0,0.0
2019-06-17 00:00:00-04:00,46.60493698144104,47.10263926538516,46.428568884213746,46.84412384033203,58676400,0.0,0.0
2019-06-18 00:00:00-04:00,47.36598523120395,48.39037345714463,47.16304081133424,47.94582748413086,106204000,0.0,0.0
2019-06-19 00:00:00-04:00,48.24300431762443,48.29132758545955,47.67040972194618,47.80570602416992,84496800,0.0,0.0
2019-06-20 00:00:00-04:00,48.40970064413793,48.467686342396924,47.844353910664125,48.18984603881836,86056000,0.0,0.0
2019-06-21 00:00:00-04:00,48.03039153518032,48.52567547739741,47.873348307061725,48.02555847167969,191202400,0.0,0.0
2019-06-24 00:00:00-04:00,47.96757157465549,48.3589686044184,47.87818017813022,47.977237701416016,72881600,0.0,0.0
2019-06-25 00:00:00-04:00,47.94099212865855,48.141521850565965,47.18236343551996,47.25001525878906,84281200,0.0,0.0
2019-06-26 00:00:00-04:00,47.78154086492724,48.55949817184108,47.68006865357507,48.27199172973633,104270000,0.0,0.0
2019-06-27 00:00:00-04:00,48.39037761122267,48.69963101741834,48.21642786964957,48.25749969482422,83598800,0.0,0.0
2019-06-28 00:00:00-04:00,48.00139539649498,48.199510442039994,47.60758736690333,47.817779541015625,124442400,0.0,0.0
2019-07-01 00:00:00-04:00,49.086194727706044,49.40511059689221,48.47735768706283,48.694801330566406,109012000,0.0,0.0
2019-07-02 00:00:00-04:00,48.66096915705681,49.07652411872171,48.648888342225845,48.979881286621094,67740800,0.0,0.0
2019-07-03 00:00:00-04:00,49.11276177949517,49.39302045650537,48.97021775269667,49.385772705078125,45448000,0.0,0.0
2019-07-05 00:00:00-04:00,49.12967449380967,49.5476441245871,49.020950851881516,49.342281341552734,69062000,0.0,0.0
2019-07-08 00:00:00-04:00,48.51600933435358,48.65855337192315,47.93616705707726,48.32514572143555,101354400,0.0,0.0
2019-07-09 00:00:00-04:00,48.127026721913495,48.68512569748166,48.03280226742208,48.619895935058594,82312000,0.0,0.0
2019-07-10 00:00:00-04:00,48.76726609973987,49.22147443012002,48.697199597615764,49.10067367553711,71588400,0.0,0.0
2019-07-11 00:00:00-04:00,49.12000846899492,49.38093857437573,48.73344821722652,48.74311065673828,80767200,0.0,0.0
2019-07-12 00:00:00-04:00,48.91223288123992,49.286716019679254,48.851832493960906,49.11759567260742,70380800,0.0,0.0
2019-07-15 00:00:00-04:00,49.30845574892036,49.73850618067588,49.28671249582579,49.57905197143555,67789600,0.0,0.0
2019-07-16 00:00:00-04:00,49.42925591762678,49.79649127382315,49.16591113587172,49.40751266479492,67467200,0.0,0.0
2019-07-17 00:00:00-04:00,49.29879716706054,49.550061157755806,49.11034825240232,49.129676818847656,56430000,0.0,0.0
2019-07-18 00:00:00-04:00,49.28671899240652,49.74093111183559,49.214237785990576,49.68777847290039,74162400,0.0,0.0
2019-07-19 00:00:00-04:00,49.71918057659342,49.89071929649743,48.89048904256706,48.9460563659668,83717200,0.0,0.0
2019-07-22 00:00:00-04:00,49.20216255699419,50.06709669558996,49.19250011543038,50.06468200683594,89111600,0.0,0.0
2019-07-23 00:00:00-04:00,50.36426005069135,50.47298000940456,50.08158299687115,50.4560661315918,73420800,0.0,0.0
2019-07-24 00:00:00-04:00,50.17339554074374,50.53096481743829,50.05259476070057,50.41499710083008,59966400,0.0,0.0
2019-07-25 00:00:00-04:00,50.46814732321809,50.55270933981948,49.94628709364011,50.016353607177734,55638400,0.0,0.0
2019-07-26 00:00:00-04:00,50.12748504450786,50.67108849386523,50.04534140804287,50.190303802490234,70475600,0.0,0.0
2019-07-29 00:00:00-04:00,50.36426513041774,50.890954785839845,50.35943206676277,50.65901565551758,86693600,0.0,0.0
2019-07-30 00:00:00-04:00,50.436741033179885,50.774985433767355,50.08641950366386,50.44157409667969,135742800,0.0,0.0
2019-07-31 00:00:00-04:00,52.287405254334175,53.483332149400546,51.050406539531444,51.47079086303711,277125600,0.0,0.0
2019-08-01 00:00:00-04:00,51.678578506241365,52.67639425031696,49.94871392763911,50.357017517089844,216071600,0.0,0.0
2019-08-02 00:00:00-04:00,49.65636669906418,49.87380662129538,48.71412212066618,49.29154968261719,163448400,0.0,0.0
2019-08-05 00:00:00-04:00,47.83469209240883,47.99414631323554,46.52762682539594,46.71124267578125,209572000,0.0,0.0
2019-08-06 00:00:00-04:00,47.42879530212247,47.854016350167406,46.880358802135454,47.59550094604492,143299200,0.0,0.0
2019-08-07 00:00:00-04:00,47.211360150150746,48.21400511609955,46.82721456733107,48.08837127685547,133457600,0.0,0.0
2019-08-08 00:00:00-04:00,48.36862633841257,49.17315988850126,48.17292968584581,49.14899826049805,108038000,0.0,0.0
2019-08-09 00:00:00-04:00,48.81917994004136,49.173256365654005,48.33171333824475,48.74399948120117,98478800,0.1925,0.0
2019-08-12 00:00:00-04:00,48.411741006063366,49.001065310485046,48.297756545960276,48.62030792236328,89927600,0.0,0.0
2019-08-13 00:00:00-04:00,48.75126918485512,51.4480847443529,48.620306587222665,50.679298400878906,188874000,0.0,0.0
2019-08-14 00:00:00-04:00,49.270256013580756,50.065719572682525,49.132018140536694,49.17082214355469,146189600,0.0,0.0
2019-08-15 00:00:00-04:00,49.34301422699286,49.750445170504506,48.42386334042327,48.925880432128906,108909600,0.0,0.0
2019-08-16 00:00:00-04:00,49.541890453390515,50.240347900336545,49.435181265601045,50.080284118652344,110481600,0.0,0.0
2019-08-19 00:00:00-04:00,51.07946228895938,51.59117864592808,50.936376654211635,51.01398468017578,97654400,0.0,0.0
2019-08-20 00:00:00-04:00,51.14251437694395,51.74153785008488,51.00670404629003,51.01640319824219,107537200,0.0,0.0
2019-08-21 00:00:00-04:00,51.654234509517295,51.8142945821941,51.31713252074209,51.56935119628906,86141600,0.0,0.0
2019-08-22 00:00:00-04:00,51.70273400375798,52.005883385833066,51.11098581785878,51.52569580078125,89014800,0.0,0.0
2019-08-23 00:00:00-04:00,50.790855505035736,51.4262590913498,48.7464179608538,49.14414978027344,187272000,0.0,0.0
2019-08-26 00:00:00-04:00,49.92506948650281,50.247620898315255,49.731053126695144,50.077857971191406,104174400,0.0,0.0
2019-08-27 00:00:00-04:00,50.41010447931785,50.5774435299295,49.35999457814317,49.51278305053711,103493200,0.0,0.0
2019-08-28 00:00:00-04:00,49.49823442327406,49.891114852853455,49.309069497879975,49.845035552978516,63755200,0.0,0.0
2019-08-29 00:00:00-04:00,50.56532317445897,50.764190969924414,50.11908811707163,50.68900680541992,83962000,0.0,0.0
2019-08-30 00:00:00-04:00,50.96790865265185,51.03823769271631,50.25004916856954,50.623531341552734,84573600,0.0,0.0
2019-09-03 00:00:00-04:00,50.06329918721872,50.19668565387079,49.52733315833578,49.886260986328125,80092000,0.0,0.0
2019-09-04 00:00:00-04:00,50.538642032393774,50.802987417962264,50.27914807332359,50.73265838623047,76752400,0.0,0.0
2019-09-05 00:00:00-04:00,51.414127529651545,51.89189118057041,51.29529165740736,51.724552154541016,95654800,0.0,0.0
2019-09-06 00:00:00-04:00,51.911296138425875,52.00102716306617,51.537814061848586,51.719703674316406,77449200,0.0,0.0
2019-09-09 00:00:00-04:00,52.102898265426944,52.49093101843642,51.188602243320375,51.94041061401367,109237600,0.0,0.0
2019-09-10 00:00:00-04:00,51.86522719908828,52.573383787609025,51.343811686137904,52.55398178100586,127111600,0.0,0.0
2019-09-11 00:00:00-04:00,52.8862323813477,54.2540422971246,52.80377293387486,54.224937438964844,177158400,0.0,0.0
2019-09-12 00:00:00-04:00,54.5183858268381,54.911266243374776,54.04789739191916,54.103675842285156,128906800,0.0,0.0
2019-09-13 00:00:00-04:00,53.35427769252232,53.54586642508395,52.63157078538755,53.05112838745117,159053200,0.0,0.0
2019-09-16 00:00:00-04:00,52.803773073460825,53.38582213099111,52.76254519989247,53.330039978027344,84632400,0.0,0.0
2019-09-17 00:00:00-04:00,53.34458580687717,53.55315270518857,53.14086663370883,53.5240478515625,73274800,0.0,0.0
2019-09-18 00:00:00-04:00,53.61136345643233,54.045475461099706,53.21848302585074,54.02607345581055,101360000,0.0,0.0
2019-09-19 00:00:00-04:00,53.84174728554274,54.26615636657984,53.444015494764386,53.58710479736328,88242400,0.0,0.0
2019-09-20 00:00:00-04:00,53.688966527460025,53.97513775284329,52.740714421998376,52.803768157958984,221652400,0.0,0.0
2019-09-23 00:00:00-04:00,53.09964365256333,53.31548585900329,52.78436756323823,53.04386520385742,76662000,0.0,0.0
2019-09-24 00:00:00-04:00,53.604090760474016,53.95817089816241,52.67281666486262,52.791648864746094,124763200,0.0,0.0
2019-09-25 00:00:00-04:00,53.0026366997328,53.71806847429091,52.660683321537796,53.60408401489258,87613600,0.0,0.0
2019-09-26 00:00:00-04:00,53.35429494075622,53.5822638839554,53.07054754354689,53.32761764526367,75334000,0.0,0.0
2019-09-27 00:00:00-04:00,53.485253031467465,53.58711448581983,52.694640732622,53.06812286376953,101408000,0.0,0.0
2019-09-30 00:00:00-04:00,53.57255248930511,54.46502611394546,53.54587519806591,54.31708908081055,103909600,0.0,0.0
2019-10-01 00:00:00-04:00,54.583872671716996,55.34780771489095,54.37287816316407,54.46746063232422,139223200,0.0,0.0
2019-10-02 00:00:00-04:00,54.09640144256517,54.222512624232806,52.852275169004855,53.102073669433594,138449200,0.0,0.0
2019-10-03 00:00:00-04:00,52.97352510161156,53.58710275416822,52.17321382547048,53.55315017700195,114426000,0.0,0.0
2019-10-04 00:00:00-04:00,54.722101267104364,55.17076383409242,54.29769213097393,55.054351806640625,138478800,0.0,0.0
2019-10-07 00:00:00-04:00,54.87488614532132,55.76250466802907,54.77060084013028,55.06647491455078,122306000,0.0,0.0
2019-10-08 00:00:00-04:00,54.76576390486184,55.3090053021967,54.404408460663255,54.421382904052734,111820000,0.0,0.0
2019-10-09 00:00:00-04:00,55.059200286865234,55.24351376963751,54.72209833908399,55.059200286865234,74770400,0.0,0.0
2019-10-10 00:00:00-04:00,55.277468478909825,55.886194799093815,55.12468370857233,55.80131149291992,113013600,0.0,0.0
2019-10-11 00:00:00-04:00,56.49492171241401,57.63233885870892,56.33970936689844,57.28553771972656,166795600,0.0,0.0
2019-10-14 00:00:00-04:00,56.96782739012995,57.751168016432615,56.912048942929616,57.20307159423828,96427600,0.0,0.0
2019-10-15 00:00:00-04:00,57.329184645912875,57.63475788472052,56.962981531905406,57.0696907043457,87360000,0.0,0.0
2019-10-16 00:00:00-04:00,56.596774931875224,57.05028891646553,56.555547060649545,56.83929443359375,73903200,0.0,0.0
2019-10-17 00:00:00-04:00,57.01391063028128,57.270980718398164,56.63315692445364,57.05998992919922,67585200,0.0,0.0
2019-10-18 00:00:00-04:00,56.892658070546396,57.617792828239224,56.819901468345876,57.33404541015625,97433600,0.0,0.0
2019-10-21 00:00:00-04:00,57.603238135258266,58.44478117605626,57.554734970772365,58.328369140625,87247200,0.0,0.0
2019-10-22 00:00:00-04:00,58.4860032800924,58.73822193086527,58.11252117923845,58.19498062133789,82293600,0.0,0.0
2019-10-23 00:00:00-04:00,58.71397710361833,58.990449207602246,58.50055874245385,58.975894927978516,75828800,0.0,0.0
2019-10-24 00:00:00-04:00,59.29844404743762,59.368776777635475,58.64364211066397,59.07290267944336,69275200,0.0,0.0
2019-10-25 00:00:00-04:00,58.9710445409056,59.83683726146205,58.903139374609175,59.80046081542969,73477200,0.0,0.0
2019-10-28 00:00:00-04:00,60.00417475452294,60.44798588735111,59.83441184319483,60.39948272705078,96572800,0.0,0.0
2019-10-29 00:00:00-04:00,60.380079970049735,60.56924488325041,58.82795665646627,59.002567291259766,142839600,0.0,0.0
2019-10-30 00:00:00-04:00,59.35907575441926,59.490038366142784,58.49813442797953,58.995296478271484,124522000,0.0,0.0
2019-10-31 00:00:00-04:00,59.96051658500807,60.42857739747366,57.54016954986438,60.32914352416992,139162000,0.0,0.0
2019-11-01 00:00:00-04:00,60.51832518253676,62.068024915579294,60.42617027249686,62.041351318359375,151125200,0.0,0.0
2019-11-04 00:00:00-05:00,62.40754848251038,62.533663377010726,61.93463983146058,62.44878005981445,103272000,0.0,0.0
2019-11-05 00:00:00-05:00,62.33963360230424,62.61610938079014,62.16259910660388,62.359039306640625,79897600,0.0,0.0
2019-11-06 00:00:00-05:00,62.27173102051815,62.44634536124503,61.93220519163478,62.38571548461914,75864400,0.0,0.0
2019-11-07 00:00:00-05:00,62.937898111735926,63.329530710308966,62.78465089591733,63.10573959350586,94940400,0.1925,0.0
2019-11-08 00:00:00-05:00,62.92573793489083,63.35142134107891,62.478163130041196,63.27845001220703,69986400,0.0,0.0
2019-11-11 00:00:00-05:00,62.83085038946471,63.845196119941626,62.825988109995855,63.77952194213867,81821200,0.0,0.0
2019-11-12 00:00:00-05:00,63.62139797814024,63.9230300081276,63.46815824700965,63.72113037109375,87388800,0.0,0.0
2019-11-13 00:00:00-05:00,63.51925696506541,64.40710936002768,63.50466270063646,64.33170318603516,102734400,0.0,0.0
2019-11-14 00:00:00-05:00,64.15654833548255,64.43141928480385,63.7551913187127,63.88654708862305,89182800,0.0,0.0
2019-11-15 00:00:00-05:00,64.13952575633475,64.65034720394651,63.97655402045826,64.6454849243164,100206400,0.0,0.0
2019-11-18 00:00:00-05:00,64.655216804642,65.05171162755732,64.27332366892571,64.97144317626953,86703200,0.0,0.0
2019-11-19 00:00:00-05:00,65.16602383613362,65.19035007829089,64.55547747094921,64.77439880371094,76167200,0.0,0.0
2019-11-20 00:00:00-05:00,64.59195794695293,64.72330628208927,63.341661948855034,64.02032470703125,106234400,0.0,0.0
2019-11-21 00:00:00-05:00,64.14196107651007,64.21980209112645,63.53140721706235,63.733306884765625,121395200,0.0,0.0
2019-11-22 00:00:00-05:00,63.87438668299841,64.01790187685023,63.44870338106709,63.6773567199707,65325200,0.0,0.0
2019-11-25 00:00:00-05:00,63.90358181565176,64.81089813399156,63.85736417279651,64.79386901855469,84020400,0.0,0.0
